Date,d,wm_yr_wk,weekday,month,year,Hobbies,Foods,HouseHold,event_name_1,event_type_1,event_name_2,event_type_2
2013-09-08,954,11333,Sunday,9,2013,4095.0,37186.0,10459.0,"","","",""
2013-09-09,955,11333,Monday,9,2013,2817.0,29345.0,7603.0,"","","",""
2013-09-10,956,11333,Tuesday,9,2013,2675.0,24918.0,7070.0,"","","",""
2013-09-11,957,11333,Wednesday,9,2013,2859.0,26313.0,7023.0,"","","",""
2013-09-12,958,11333,Thursday,9,2013,3028.0,26569.0,7170.0,"","","",""
2013-09-13,959,11333,Friday,9,2013,3949.0,28463.0,8559.0,"","","",""
2013-09-14,960,11334,Saturday,9,2013,4049.0,34404.0,10713.0,"","","",""
2013-09-15,961,11334,Sunday,9,2013,4047.0,35849.0,11074.0,"","","",""
2013-09-16,962,11334,Monday,9,2013,2946.0,25785.0,8044.0,"","","",""
2013-09-17,963,11334,Tuesday,9,2013,2937.0,22579.0,7055.0,"","","",""
2013-09-18,964,11334,Wednesday,9,2013,2764.0,21622.0,6895.0,"","","",""
2013-09-19,965,11334,Thursday,9,2013,2713.0,20877.0,7233.0,"","","",""
2013-09-20,966,11334,Friday,9,2013,3495.0,23911.0,8875.0,"","","",""
2013-09-21,967,11335,Saturday,9,2013,4349.0,30161.0,11491.0,"","","",""
2013-09-22,968,11335,Sunday,9,2013,3972.0,31063.0,11175.0,"","","",""
2013-09-23,969,11335,Monday,9,2013,3243.0,22380.0,7161.0,"","","",""
2013-09-24,970,11335,Tuesday,9,2013,3077.0,21241.0,6746.0,"","","",""
2013-09-25,971,11335,Wednesday,9,2013,2947.0,20242.0,6770.0,"","","",""
2013-09-26,972,11335,Thursday,9,2013,2926.0,20733.0,6989.0,"","","",""
2013-09-27,973,11335,Friday,9,2013,3538.0,23512.0,8452.0,"","","",""
2013-09-28,974,11336,Saturday,9,2013,4511.0,29453.0,10477.0,"","","",""
2013-09-29,975,11336,Sunday,9,2013,4012.0,29944.0,10440.0,"","","",""
2013-09-30,976,11336,Monday,9,2013,3334.0,21646.0,7913.0,"","","",""
2013-10-01,977,11336,Tuesday,10,2013,3685.0,23793.0,9252.0,"","","",""
2013-10-02,978,11336,Wednesday,10,2013,3446.0,22848.0,7606.0,"","","",""
2013-10-03,979,11336,Thursday,10,2013,3750.0,25012.0,8453.0,"","","",""
2013-10-04,980,11336,Friday,10,2013,3907.0,24442.0,8985.0,"","","",""
2013-10-05,981,11337,Saturday,10,2013,4104.0,33455.0,11218.0,"","","",""
2013-10-06,982,11337,Sunday,10,2013,4096.0,34435.0,11357.0,"","","",""
2013-10-07,983,11337,Monday,10,2013,3262.0,25777.0,7964.0,"","","",""
2013-10-08,984,11337,Tuesday,10,2013,3310.0,24139.0,7095.0,"","","",""
2013-10-09,985,11337,Wednesday,10,2013,3023.0,24914.0,6809.0,"","","",""
2013-10-10,986,11337,Thursday,10,2013,3358.0,23807.0,6854.0,"","","",""
2013-10-11,987,11337,Friday,10,2013,3492.0,26630.0,7971.0,"","","",""
2013-10-12,988,11338,Saturday,10,2013,4455.0,31913.0,10213.0,"","","",""
2013-10-13,989,11338,Sunday,10,2013,4164.0,31863.0,10316.0,"","","",""
2013-10-14,990,11338,Monday,10,2013,3472.0,25771.0,7593.0,ColumbusDay,National,"",""
2013-10-15,991,11338,Tuesday,10,2013,2892.0,23735.0,6586.0,EidAlAdha,Religious,"",""
2013-10-16,992,11338,Wednesday,10,2013,3262.0,22082.0,7333.0,"","","",""
2013-10-17,993,11338,Thursday,10,2013,3152.0,21028.0,6358.0,"","","",""
2013-10-18,994,11338,Friday,10,2013,3756.0,22782.0,7799.0,"","","",""
2013-10-19,995,11339,Saturday,10,2013,4242.0,27938.0,9863.0,"","","",""
2013-10-20,996,11339,Sunday,10,2013,4211.0,29137.0,10004.0,"","","",""
2013-10-21,997,11339,Monday,10,2013,3059.0,21483.0,7317.0,"","","",""
2013-10-22,998,11339,Tuesday,10,2013,3236.0,19129.0,6592.0,"","","",""
2013-10-23,999,11339,Wednesday,10,2013,3572.0,19365.0,6588.0,"","","",""
2013-10-24,1000,11339,Thursday,10,2013,3235.0,19276.0,6749.0,"","","",""
2013-10-25,1001,11339,Friday,10,2013,3476.0,22628.0,7773.0,"","","",""
2013-10-26,1002,11340,Saturday,10,2013,4571.0,27956.0,9927.0,"","","",""
2013-10-27,1003,11340,Sunday,10,2013,4066.0,26978.0,9621.0,"","","",""
2013-10-28,1004,11340,Monday,10,2013,3273.0,21653.0,7132.0,"","","",""
2013-10-29,1005,11340,Tuesday,10,2013,3198.0,19904.0,6427.0,"","","",""
2013-10-30,1006,11340,Wednesday,10,2013,3394.0,21171.0,6571.0,"","","",""
2013-10-31,1007,11340,Thursday,10,2013,2588.0,18964.0,5482.0,Halloween,Cultural,"",""
2013-11-01,1008,11340,Friday,11,2013,4337.0,25460.0,9930.0,"","","",""
2013-11-02,1009,11341,Saturday,11,2013,4350.0,31225.0,11518.0,"","","",""
2013-11-03,1010,11341,Sunday,11,2013,4429.0,33754.0,10190.0,"","","",""
2013-11-04,1011,11341,Monday,11,2013,3014.0,22912.0,7046.0,"","","",""
2013-11-05,1012,11341,Tuesday,11,2013,3178.0,24026.0,6883.0,"","","",""
2013-11-06,1013,11341,Wednesday,11,2013,2982.0,23798.0,6250.0,"","","",""
2013-11-07,1014,11341,Thursday,11,2013,3250.0,22136.0,6567.0,"","","",""
2013-11-08,1015,11341,Friday,11,2013,3208.0,24859.0,7393.0,"","","",""
2013-11-09,1016,11342,Saturday,11,2013,4227.0,31660.0,9830.0,"","","",""
2013-11-10,1017,11342,Sunday,11,2013,4065.0,29899.0,9941.0,"","","",""
2013-11-11,1018,11342,Monday,11,2013,3202.0,26128.0,7066.0,VeteransDay,National,"",""
2013-11-12,1019,11342,Tuesday,11,2013,3063.0,23272.0,5940.0,"","","",""
2013-11-13,1020,11342,Wednesday,11,2013,3034.0,20371.0,5850.0,"","","",""
2013-11-14,1021,11342,Thursday,11,2013,3325.0,20322.0,5821.0,"","","",""
2013-11-15,1022,11342,Friday,11,2013,3898.0,24493.0,7384.0,"","","",""
2013-11-16,1023,11343,Saturday,11,2013,4446.0,29763.0,10378.0,"","","",""
2013-11-17,1024,11343,Sunday,11,2013,3969.0,28723.0,9897.0,"","","",""
2013-11-18,1025,11343,Monday,11,2013,3286.0,21947.0,6877.0,"","","",""
2013-11-19,1026,11343,Tuesday,11,2013,3277.0,19297.0,5948.0,"","","",""
2013-11-20,1027,11343,Wednesday,11,2013,3296.0,18414.0,6205.0,"","","",""
2013-11-21,1028,11343,Thursday,11,2013,3052.0,19361.0,6286.0,"","","",""
2013-11-22,1029,11343,Friday,11,2013,3742.0,21528.0,7593.0,"","","",""
2013-11-23,1030,11344,Saturday,11,2013,4127.0,26150.0,9770.0,"","","",""
2013-11-24,1031,11344,Sunday,11,2013,4243.0,24928.0,9275.0,"","","",""
2013-11-25,1032,11344,Monday,11,2013,3205.0,19210.0,6230.0,"","","",""
2013-11-26,1033,11344,Tuesday,11,2013,3347.0,21251.0,6695.0,"","","",""
2013-11-27,1034,11344,Wednesday,11,2013,3593.0,25127.0,7419.0,"","","",""
2013-11-28,1035,11344,Thursday,11,2013,1424.0,14419.0,3996.0,Thanksgiving,National,"",""
2013-11-29,1036,11344,Friday,11,2013,2704.0,15937.0,7432.0,"","","",""
2013-11-30,1037,11345,Saturday,11,2013,3604.0,19287.0,8655.0,"","","",""
2013-12-01,1038,11345,Sunday,12,2013,3921.0,25392.0,8874.0,"","","",""
2013-12-02,1039,11345,Monday,12,2013,3645.0,26047.0,7395.0,"","","",""
2013-12-03,1040,11345,Tuesday,12,2013,3934.0,26438.0,7652.0,"","","",""
2013-12-04,1041,11345,Wednesday,12,2013,3426.0,21925.0,6168.0,"","","",""
2013-12-05,1042,11345,Thursday,12,2013,3590.0,24432.0,7129.0,Chanukah End,Religious,"",""
2013-12-06,1043,11345,Friday,12,2013,3667.0,25910.0,7322.0,"","","",""
2013-12-07,1044,11346,Saturday,12,2013,4133.0,31504.0,8813.0,"","","",""
2013-12-08,1045,11346,Sunday,12,2013,3666.0,28556.0,8202.0,"","","",""
2013-12-09,1046,11346,Monday,12,2013,3092.0,24558.0,6003.0,"","","",""
2013-12-10,1047,11346,Tuesday,12,2013,3288.0,22078.0,6056.0,"","","",""
2013-12-11,1048,11346,Wednesday,12,2013,2877.0,22275.0,5759.0,"","","",""
2013-12-12,1049,11346,Thursday,12,2013,3284.0,22776.0,5609.0,"","","",""
2013-12-13,1050,11346,Friday,12,2013,3881.0,25283.0,6999.0,"","","",""
2013-12-14,1051,11347,Saturday,12,2013,4114.0,28481.0,8933.0,"","","",""
2013-12-15,1052,11347,Sunday,12,2013,3673.0,30129.0,9295.0,"","","",""
2013-12-16,1053,11347,Monday,12,2013,3277.0,22834.0,6363.0,"","","",""
2013-12-17,1054,11347,Tuesday,12,2013,3130.0,21308.0,5900.0,"","","",""
2013-12-18,1055,11347,Wednesday,12,2013,3829.0,21815.0,6048.0,"","","",""
2013-12-19,1056,11347,Thursday,12,2013,3403.0,22707.0,6301.0,"","","",""
2013-12-20,1057,11347,Friday,12,2013,3609.0,21926.0,6588.0,"","","",""
2013-12-21,1058,11348,Saturday,12,2013,4507.0,27088.0,8879.0,"","","",""
2013-12-22,1059,11348,Sunday,12,2013,3709.0,23377.0,7829.0,"","","",""
2013-12-23,1060,11348,Monday,12,2013,3552.0,24675.0,7062.0,"","","",""
2013-12-24,1061,11348,Tuesday,12,2013,2722.0,22944.0,5411.0,"","","",""
2013-12-25,1062,11348,Wednesday,12,2013,0.0,20.0,0.0,Christmas,National,"",""
2013-12-26,1063,11348,Thursday,12,2013,3646.0,21267.0,7814.0,"","","",""
2013-12-27,1064,11348,Friday,12,2013,3833.0,21485.0,7777.0,"","","",""
2013-12-28,1065,11349,Saturday,12,2013,3645.0,23964.0,8881.0,"","","",""
2013-12-29,1066,11349,Sunday,12,2013,3251.0,23246.0,7624.0,"","","",""
2013-12-30,1067,11349,Monday,12,2013,3327.0,22107.0,6859.0,"","","",""
2013-12-31,1068,11349,Tuesday,12,2013,2804.0,25746.0,6261.0,"","","",""
2014-01-01,1069,11349,Wednesday,1,2014,2038.0,16959.0,4848.0,NewYear,National,"",""
2014-01-02,1070,11349,Thursday,1,2014,3633.0,22152.0,6868.0,"","","",""
2014-01-03,1071,11349,Friday,1,2014,3985.0,26981.0,7904.0,"","","",""
2014-01-04,1072,11350,Saturday,1,2014,4329.0,30889.0,9398.0,"","","",""
2014-01-05,1073,11350,Sunday,1,2014,3707.0,33305.0,8290.0,"","","",""
2014-01-06,1074,11350,Monday,1,2014,2922.0,23856.0,5634.0,"","","",""
2014-01-07,1075,11350,Tuesday,1,2014,2845.0,22468.0,5639.0,OrthodoxChristmas,Religious,"",""
2014-01-08,1076,11350,Wednesday,1,2014,3073.0,23783.0,6117.0,"","","",""
2014-01-09,1077,11350,Thursday,1,2014,3165.0,24079.0,5953.0,"","","",""
2014-01-10,1078,11350,Friday,1,2014,3147.0,22462.0,7157.0,"","","",""
2014-01-11,1079,11351,Saturday,1,2014,4205.0,33828.0,9765.0,"","","",""
2014-01-12,1080,11351,Sunday,1,2014,3815.0,34073.0,8970.0,"","","",""
2014-01-13,1081,11351,Monday,1,2014,3501.0,23707.0,6506.0,"","","",""
2014-01-14,1082,11351,Tuesday,1,2014,2775.0,21919.0,5529.0,"","","",""
2014-01-15,1083,11351,Wednesday,1,2014,3002.0,22549.0,6028.0,"","","",""
2014-01-16,1084,11351,Thursday,1,2014,2863.0,22212.0,6115.0,"","","",""
2014-01-17,1085,11351,Friday,1,2014,3787.0,24220.0,7233.0,"","","",""
2014-01-18,1086,11352,Saturday,1,2014,4285.0,29444.0,9504.0,"","","",""
2014-01-19,1087,11352,Sunday,1,2014,3635.0,27821.0,8971.0,"","","",""
2014-01-20,1088,11352,Monday,1,2014,3268.0,22041.0,7397.0,MartinLutherKingDay,National,"",""
2014-01-21,1089,11352,Tuesday,1,2014,2687.0,19150.0,6017.0,"","","",""
2014-01-22,1090,11352,Wednesday,1,2014,3310.0,18956.0,5931.0,"","","",""
2014-01-23,1091,11352,Thursday,1,2014,2741.0,17900.0,5603.0,"","","",""
2014-01-24,1092,11352,Friday,1,2014,3008.0,21392.0,6488.0,"","","",""
2014-01-25,1093,11353,Saturday,1,2014,3972.0,27315.0,9242.0,"","","",""
2014-01-26,1094,11353,Sunday,1,2014,3798.0,27873.0,8526.0,"","","",""
2014-01-27,1095,11353,Monday,1,2014,3147.0,20830.0,6083.0,"","","",""
2014-01-28,1096,11353,Tuesday,1,2014,2253.0,16722.0,5025.0,"","","",""
2014-01-29,1097,11353,Wednesday,1,2014,2474.0,17223.0,5286.0,"","","",""
2014-01-30,1098,11353,Thursday,1,2014,3062.0,18047.0,5908.0,"","","",""
2014-01-31,1099,11353,Friday,1,2014,4375.0,23319.0,8795.0,"","","",""
2014-02-01,1100,11401,Saturday,2,2014,4261.0,30569.0,10503.0,"","","",""
2014-02-02,1101,11401,Sunday,2,2014,3506.0,31405.0,8986.0,SuperBowl,Sporting,"",""
2014-02-03,1102,11401,Monday,2,2014,3558.0,26133.0,7603.0,"","","",""
2014-02-04,1103,11401,Tuesday,2,2014,3254.0,20953.0,6370.0,"","","",""
2014-02-05,1104,11401,Wednesday,2,2014,3011.0,22514.0,6151.0,"","","",""
2014-02-06,1105,11401,Thursday,2,2014,3112.0,23162.0,6115.0,"","","",""
2014-02-07,1106,11401,Friday,2,2014,3483.0,23379.0,7393.0,"","","",""
2014-02-08,1107,11402,Saturday,2,2014,4365.0,31534.0,11209.0,"","","",""
2014-02-09,1108,11402,Sunday,2,2014,3555.0,33181.0,11304.0,"","","",""
2014-02-10,1109,11402,Monday,2,2014,2893.0,22641.0,7613.0,"","","",""
2014-02-11,1110,11402,Tuesday,2,2014,3092.0,23211.0,7230.0,"","","",""
2014-02-12,1111,11402,Wednesday,2,2014,3182.0,25428.0,8128.0,"","","",""
2014-02-13,1112,11402,Thursday,2,2014,2989.0,26663.0,7831.0,"","","",""
2014-02-14,1113,11402,Friday,2,2014,3148.0,23402.0,7360.0,ValentinesDay,Cultural,"",""
2014-02-15,1114,11403,Saturday,2,2014,4291.0,29255.0,11419.0,"","","",""
2014-02-16,1115,11403,Sunday,2,2014,3536.0,29007.0,11289.0,"","","",""
2014-02-17,1116,11403,Monday,2,2014,3015.0,22424.0,9118.0,PresidentsDay,National,"",""
2014-02-18,1117,11403,Tuesday,2,2014,2768.0,20341.0,7601.0,"","","",""
2014-02-19,1118,11403,Wednesday,2,2014,2681.0,20114.0,7616.0,"","","",""
2014-02-20,1119,11403,Thursday,2,2014,2914.0,19239.0,7550.0,"","","",""
2014-02-21,1120,11403,Friday,2,2014,3261.0,21484.0,8581.0,"","","",""
2014-02-22,1121,11404,Saturday,2,2014,3910.0,26444.0,11134.0,"","","",""
2014-02-23,1122,11404,Sunday,2,2014,3589.0,29427.0,11411.0,"","","",""
2014-02-24,1123,11404,Monday,2,2014,2913.0,21331.0,7553.0,"","","",""
2014-02-25,1124,11404,Tuesday,2,2014,2959.0,19748.0,7018.0,"","","",""
2014-02-26,1125,11404,Wednesday,2,2014,2696.0,17286.0,6369.0,"","","",""
2014-02-27,1126,11404,Thursday,2,2014,2728.0,18947.0,7215.0,"","","",""
2014-02-28,1127,11404,Friday,2,2014,3314.0,22126.0,8758.0,"","","",""
2014-03-01,1128,11405,Saturday,3,2014,4261.0,29437.0,11798.0,"","","",""
2014-03-02,1129,11405,Sunday,3,2014,4007.0,31375.0,11395.0,"","","",""
2014-03-03,1130,11405,Monday,3,2014,3418.0,25177.0,8606.0,"","","",""
2014-03-04,1131,11405,Tuesday,3,2014,2675.0,20444.0,6947.0,"","","",""
2014-03-05,1132,11405,Wednesday,3,2014,2756.0,21778.0,6744.0,LentStart,Religious,"",""
2014-03-06,1133,11405,Thursday,3,2014,3166.0,22628.0,6868.0,"","","",""
2014-03-07,1134,11405,Friday,3,2014,3246.0,23732.0,7886.0,"","","",""
2014-03-08,1135,11406,Saturday,3,2014,3967.0,28904.0,10614.0,"","","",""
2014-03-09,1136,11406,Sunday,3,2014,3678.0,35651.0,10761.0,"","","",""
2014-03-10,1137,11406,Monday,3,2014,3011.0,26372.0,8123.0,"","","",""
2014-03-11,1138,11406,Tuesday,3,2014,2581.0,24913.0,7073.0,"","","",""
2014-03-12,1139,11406,Wednesday,3,2014,3050.0,24854.0,7038.0,LentWeek2,Religious,"",""
2014-03-13,1140,11406,Thursday,3,2014,2842.0,23146.0,7096.0,"","","",""
2014-03-14,1141,11406,Friday,3,2014,3486.0,25471.0,7989.0,"","","",""
2014-03-15,1142,11407,Saturday,3,2014,3880.0,30233.0,10595.0,"","","",""
2014-03-16,1143,11407,Sunday,3,2014,3766.0,30777.0,10833.0,Purim End,Religious,"",""
2014-03-17,1144,11407,Monday,3,2014,2952.0,21828.0,7304.0,StPatricksDay,Cultural,"",""
2014-03-18,1145,11407,Tuesday,3,2014,2772.0,20277.0,7046.0,"","","",""
2014-03-19,1146,11407,Wednesday,3,2014,2745.0,19778.0,6861.0,"","","",""
2014-03-20,1147,11407,Thursday,3,2014,2565.0,19783.0,6461.0,"","","",""
2014-03-21,1148,11407,Friday,3,2014,3093.0,22445.0,7664.0,"","","",""
2014-03-22,1149,11408,Saturday,3,2014,3970.0,27474.0,9997.0,"","","",""
2014-03-23,1150,11408,Sunday,3,2014,3828.0,30010.0,10333.0,"","","",""
2014-03-24,1151,11408,Monday,3,2014,2817.0,21814.0,7212.0,"","","",""
2014-03-25,1152,11408,Tuesday,3,2014,2445.0,19589.0,6432.0,"","","",""
2014-03-26,1153,11408,Wednesday,3,2014,2735.0,18365.0,5914.0,"","","",""
2014-03-27,1154,11408,Thursday,3,2014,3102.0,20291.0,6817.0,"","","",""
2014-03-28,1155,11408,Friday,3,2014,3212.0,22065.0,7641.0,"","","",""
2014-03-29,1156,11409,Saturday,3,2014,3926.0,27277.0,9990.0,"","","",""
2014-03-30,1157,11409,Sunday,3,2014,3683.0,29286.0,10187.0,"","","",""
2014-03-31,1158,11409,Monday,3,2014,2930.0,20559.0,7183.0,"","","",""
2014-04-01,1159,11409,Tuesday,4,2014,3100.0,22367.0,8241.0,"","","",""
2014-04-02,1160,11409,Wednesday,4,2014,2854.0,23418.0,7427.0,"","","",""
2014-04-03,1161,11409,Thursday,4,2014,3178.0,25406.0,8020.0,"","","",""
2014-04-04,1162,11409,Friday,4,2014,3218.0,24541.0,7926.0,"","","",""
2014-04-05,1163,11410,Saturday,4,2014,3963.0,32344.0,10469.0,"","","",""
2014-04-06,1164,11410,Sunday,4,2014,3548.0,35030.0,10212.0,"","","",""
2014-04-07,1165,11410,Monday,4,2014,2992.0,26183.0,7419.0,"","","",""
2014-04-08,1166,11410,Tuesday,4,2014,2731.0,25383.0,7134.0,"","","",""
2014-04-09,1167,11410,Wednesday,4,2014,2881.0,25785.0,6543.0,"","","",""
2014-04-10,1168,11410,Thursday,4,2014,2765.0,23049.0,7224.0,"","","",""
2014-04-11,1169,11410,Friday,4,2014,3447.0,26533.0,8459.0,"","","",""
2014-04-12,1170,11411,Saturday,4,2014,3821.0,32082.0,10252.0,"","","",""
2014-04-13,1171,11411,Sunday,4,2014,3497.0,32339.0,10247.0,"","","",""
2014-04-14,1172,11411,Monday,4,2014,2723.0,25187.0,7841.0,"","","",""
2014-04-15,1173,11411,Tuesday,4,2014,2844.0,26054.0,7498.0,"","","",""
2014-04-16,1174,11411,Wednesday,4,2014,2873.0,23936.0,7419.0,"","","",""
2014-04-17,1175,11411,Thursday,4,2014,2953.0,23347.0,6893.0,"","","",""
2014-04-18,1176,11411,Friday,4,2014,3385.0,27116.0,8404.0,"","","",""
2014-04-19,1177,11412,Saturday,4,2014,4210.0,33915.0,9694.0,"","","",""
2014-04-20,1178,11412,Sunday,4,2014,2990.0,28310.0,7634.0,Easter,Cultural,OrthodoxEaster,Religious
2014-04-21,1179,11412,Monday,4,2014,2961.0,21512.0,7153.0,"","","",""
2014-04-22,1180,11412,Tuesday,4,2014,2991.0,20729.0,6958.0,Pesach End,Religious,"",""
2014-04-23,1181,11412,Wednesday,4,2014,3165.0,20706.0,6566.0,"","","",""
2014-04-24,1182,11412,Thursday,4,2014,3106.0,20830.0,6856.0,"","","",""
2014-04-25,1183,11412,Friday,4,2014,3151.0,23074.0,7202.0,"","","",""
2014-04-26,1184,11413,Saturday,4,2014,4018.0,28761.0,9598.0,"","","",""
2014-04-27,1185,11413,Sunday,4,2014,3399.0,29977.0,10064.0,"","","",""
2014-04-28,1186,11413,Monday,4,2014,2735.0,21699.0,7074.0,"","","",""
2014-04-29,1187,11413,Tuesday,4,2014,2634.0,20737.0,6494.0,"","","",""
2014-04-30,1188,11413,Wednesday,4,2014,2677.0,19469.0,6737.0,"","","",""
2014-05-01,1189,11413,Thursday,5,2014,2944.0,22866.0,8049.0,"","","",""
2014-05-02,1190,11413,Friday,5,2014,3498.0,26782.0,8671.0,"","","",""
2014-05-03,1191,11414,Saturday,5,2014,4079.0,31830.0,10633.0,"","","",""
2014-05-04,1192,11414,Sunday,5,2014,3727.0,31271.0,10141.0,"","","",""
2014-05-05,1193,11414,Monday,5,2014,2938.0,25077.0,7805.0,Cinco De Mayo,Cultural,"",""
2014-05-06,1194,11414,Tuesday,5,2014,2838.0,23661.0,7112.0,"","","",""
2014-05-07,1195,11414,Wednesday,5,2014,2921.0,22628.0,6597.0,"","","",""
2014-05-08,1196,11414,Thursday,5,2014,2957.0,22511.0,6351.0,"","","",""
2014-05-09,1197,11414,Friday,5,2014,3343.0,25546.0,7474.0,"","","",""
2014-05-10,1198,11415,Saturday,5,2014,3910.0,30074.0,8859.0,"","","",""
2014-05-11,1199,11415,Sunday,5,2014,3361.0,27298.0,7521.0,Mother's day,Cultural,"",""
2014-05-12,1200,11415,Monday,5,2014,2787.0,27812.0,7323.0,"","","",""
2014-05-13,1201,11415,Tuesday,5,2014,2995.0,24218.0,6631.0,"","","",""
2014-05-14,1202,11415,Wednesday,5,2014,2752.0,23780.0,6285.0,"","","",""
2014-05-15,1203,11415,Thursday,5,2014,2838.0,24173.0,6511.0,"","","",""
2014-05-16,1204,11415,Friday,5,2014,3315.0,23449.0,7825.0,"","","",""
2014-05-17,1205,11416,Saturday,5,2014,3802.0,26750.0,9467.0,"","","",""
2014-05-18,1206,11416,Sunday,5,2014,3784.0,29904.0,9332.0,"","","",""
2014-05-19,1207,11416,Monday,5,2014,3004.0,22296.0,7014.0,"","","",""
2014-05-20,1208,11416,Tuesday,5,2014,3015.0,20432.0,6479.0,"","","",""
2014-05-21,1209,11416,Wednesday,5,2014,2867.0,20041.0,6175.0,"","","",""
2014-05-22,1210,11416,Thursday,5,2014,2987.0,21061.0,6338.0,"","","",""
2014-05-23,1211,11416,Friday,5,2014,3349.0,22806.0,7270.0,"","","",""
2014-05-24,1212,11417,Saturday,5,2014,3584.0,26077.0,8725.0,"","","",""
2014-05-25,1213,11417,Sunday,5,2014,3292.0,24953.0,7720.0,"","","",""
2014-05-26,1214,11417,Monday,5,2014,2845.0,23030.0,7584.0,MemorialDay,National,"",""
2014-05-27,1215,11417,Tuesday,5,2014,2998.0,19258.0,6656.0,"","","",""
2014-05-28,1216,11417,Wednesday,5,2014,2909.0,18649.0,6551.0,"","","",""
2014-05-29,1217,11417,Thursday,5,2014,2714.0,18571.0,6404.0,"","","",""
2014-05-30,1218,11417,Friday,5,2014,3633.0,21978.0,8129.0,"","","",""
2014-05-31,1219,11418,Saturday,5,2014,3832.0,27013.0,9847.0,"","","",""
2014-06-01,1220,11418,Sunday,6,2014,4128.0,30257.0,10217.0,"","","",""
2014-06-02,1221,11418,Monday,6,2014,3199.0,25930.0,8183.0,"","","",""
2014-06-03,1222,11418,Tuesday,6,2014,3524.0,26780.0,8053.0,"","","",""
2014-06-04,1223,11418,Wednesday,6,2014,3108.0,22674.0,7117.0,"","","",""
2014-06-05,1224,11418,Thursday,6,2014,3071.0,25235.0,7349.0,NBAFinalsStart,Sporting,"",""
2014-06-06,1225,11418,Friday,6,2014,3214.0,26546.0,7697.0,"","","",""
2014-06-07,1226,11419,Saturday,6,2014,3759.0,30926.0,9662.0,"","","",""
2014-06-08,1227,11419,Sunday,6,2014,3641.0,32366.0,9272.0,"","","",""
2014-06-09,1228,11419,Monday,6,2014,2798.0,28106.0,7352.0,"","","",""
2014-06-10,1229,11419,Tuesday,6,2014,2984.0,23602.0,7072.0,"","","",""
2014-06-11,1230,11419,Wednesday,6,2014,2896.0,25260.0,6488.0,"","","",""
2014-06-12,1231,11419,Thursday,6,2014,3157.0,25386.0,6534.0,"","","",""
2014-06-13,1232,11419,Friday,6,2014,3540.0,27105.0,7711.0,"","","",""
2014-06-14,1233,11420,Saturday,6,2014,3950.0,32069.0,8965.0,"","","",""
2014-06-15,1234,11420,Sunday,6,2014,3276.0,31111.0,8107.0,NBAFinalsEnd,Sporting,Father's day,Cultural
2014-06-16,1235,11420,Monday,6,2014,3177.0,24640.0,7386.0,"","","",""
2014-06-17,1236,11420,Tuesday,6,2014,2990.0,23438.0,7114.0,"","","",""
2014-06-18,1237,11420,Wednesday,6,2014,2974.0,22674.0,6621.0,"","","",""
2014-06-19,1238,11420,Thursday,6,2014,2899.0,23023.0,7198.0,"","","",""
2014-06-20,1239,11420,Friday,6,2014,3423.0,26120.0,8453.0,"","","",""
2014-06-21,1240,11421,Saturday,6,2014,4083.0,28669.0,9668.0,"","","",""
2014-06-22,1241,11421,Sunday,6,2014,3612.0,29067.0,9781.0,"","","",""
2014-06-23,1242,11421,Monday,6,2014,3180.0,22832.0,7146.0,"","","",""
2014-06-24,1243,11421,Tuesday,6,2014,2924.0,20933.0,6784.0,"","","",""
2014-06-25,1244,11421,Wednesday,6,2014,2806.0,19372.0,6643.0,"","","",""
2014-06-26,1245,11421,Thursday,6,2014,2803.0,19671.0,6882.0,"","","",""
2014-06-27,1246,11421,Friday,6,2014,3572.0,22605.0,7901.0,"","","",""
2014-06-28,1247,11422,Saturday,6,2014,3709.0,26545.0,9676.0,"","","",""
2014-06-29,1248,11422,Sunday,6,2014,3513.0,27798.0,8900.0,Ramadan starts,Religious,"",""
2014-06-30,1249,11422,Monday,6,2014,3105.0,22767.0,7577.0,"","","",""
2014-07-01,1250,11422,Tuesday,7,2014,3478.0,25368.0,8893.0,"","","",""
2014-07-02,1251,11422,Wednesday,7,2014,3264.0,26627.0,7978.0,"","","",""
2014-07-03,1252,11422,Thursday,7,2014,4041.0,33512.0,9475.0,"","","",""
2014-07-04,1253,11422,Friday,7,2014,2983.0,28079.0,7531.0,IndependenceDay,National,"",""
2014-07-05,1254,11423,Saturday,7,2014,3466.0,28344.0,8972.0,"","","",""
2014-07-06,1255,11423,Sunday,7,2014,3629.0,32381.0,9480.0,"","","",""
2014-07-07,1256,11423,Monday,7,2014,2918.0,26648.0,8069.0,"","","",""
2014-07-08,1257,11423,Tuesday,7,2014,2966.0,26138.0,7344.0,"","","",""
2014-07-09,1258,11423,Wednesday,7,2014,2856.0,27032.0,7326.0,"","","",""
2014-07-10,1259,11423,Thursday,7,2014,2864.0,25171.0,7144.0,"","","",""
2014-07-11,1260,11423,Friday,7,2014,3197.0,28959.0,8097.0,"","","",""
2014-07-12,1261,11424,Saturday,7,2014,3876.0,33824.0,9996.0,"","","",""
2014-07-13,1262,11424,Sunday,7,2014,3488.0,30968.0,9219.0,"","","",""
2014-07-14,1263,11424,Monday,7,2014,2976.0,25885.0,7420.0,"","","",""
2014-07-15,1264,11424,Tuesday,7,2014,2869.0,25642.0,7304.0,"","","",""
2014-07-16,1265,11424,Wednesday,7,2014,3238.0,22519.0,7254.0,"","","",""
